4003|1|192.168.1.22|30984|192.168.1.7|80|20160118:001536125
4003|1|192.168.1.22|38860|192.168.1.7|80|20160118:001605224
4003|1|192.168.1.22|35349|192.168.1.7|80|20160118:001840201
4003|1|192.168.1.22|39301|192.168.1.7|80|20160118:001845220
4003|1|192.168.1.22|39804|192.168.1.7|80|20160118:001909570
4003|1|192.168.1.22|32355|192.168.1.7|80|20160118:001911154
4003|1|192.168.1.22|30913|192.168.1.7|80|20160118:001918430
4003|1|192.168.1.22|38851|192.168.1.7|80|20160118:001928719
4003|1|192.168.1.22|36631|192.168.1.7|80|20160118:002023087
4003|1|192.168.1.22|32427|192.168.1.7|80|20160118:002049201
4003|1|192.168.1.22|35291|192.168.1.7|80|20160118:002053680
4003|1|192.168.1.22|30851|192.168.1.7|80|20160118:002102679
4003|1|192.168.1.22|37161|192.168.1.7|80|20160118:002251994
4003|1|192.168.1.22|33827|192.168.1.7|80|20160118:002343870
4003|1|192.168.1.22|39242|192.168.1.7|80|20160118:002429124
4003|1|192.168.1.22|34490|192.168.1.7|80|20160118:002636628
4003|1|192.168.1.22|36974|192.168.1.7|80|20160118:002702529
4003|1|192.168.1.22|35856|192.168.1.7|80|20160118:002741774
4003|1|192.168.1.22|36429|192.168.1.7|80|20160118:002754093
4003|1|192.168.1.22|30723|192.168.1.7|80|20160118:002755608
4003|1|192.168.1.22|35722|192.168.1.7|80|20160118:002805325
4003|1|192.168.1.22|32899|192.168.1.7|80|20160118:003018166
4003|1|192.168.1.22|35851|192.168.1.7|80|20160118:003145833
4003|1|192.168.1.22|35808|192.168.1.7|80|20160118:003209113
4003|1|192.168.1.22|32488|192.168.1.7|80|20160118:003238914
4003|1|192.168.1.22|37968|192.168.1.7|80|20160118:003326502
4003|1|192.168.1.22|30808|192.168.1.7|80|20160118:003343365
4003|1|192.168.1.22|33172|192.168.1.7|80|20160118:003413174
4003|1|192.168.1.22|37228|192.168.1.7|80|20160118:003444237
4003|1|192.168.1.22|35505|192.168.1.7|80|20160118:003509044
4003|1|192.168.1.22|30945|192.168.1.7|80|20160118:003555999
4003|1|192.168.1.22|39300|192.168.1.7|80|20160118:003629467
4003|1|192.168.1.22|35556|192.168.1.7|80|20160118:003630645
4003|1|192.168.1.22|39161|192.168.1.7|80|20160118:003641354
4003|1|192.168.1.22|32443|192.168.1.7|80|20160118:003740291
4003|1|192.168.1.22|38384|192.168.1.7|80|20160118:003801644
4003|1|192.168.1.22|37288|192.168.1.7|80|20160118:003812395
4003|1|192.168.1.22|37659|192.168.1.7|80|20160118:003813675
4003|1|192.168.1.22|32592|192.168.1.7|80|20160118:003817665
4003|1|192.168.1.22|36956|192.168.1.7|80|20160118:003827466
4003|1|192.168.1.22|33330|192.168.1.7|80|20160118:003846257
4003|1|192.168.1.22|32362|192.168.1.7|80|20160118:003859221
4003|1|192.168.1.22|36747|192.168.1.7|80|20160118:003902344
4003|1|192.168.1.22|39188|192.168.1.7|80|20160118:003903733
4003|1|192.168.1.22|32497|192.168.1.7|80|20160118:003908117
4003|1|192.168.1.22|37816|192.168.1.7|80|20160118:003937536
4003|1|192.168.1.22|38925|192.168.1.7|80|20160118:003941946
4003|1|192.168.1.22|35786|192.168.1.7|80|20160118:003946223
4003|1|192.168.1.22|38308|192.168.1.7|80|20160118:004046990
4003|1|192.168.1.22|30870|192.168.1.7|80|20160118:004119324
4003|1|192.168.1.22|37228|192.168.1.7|80|20160118:004135137
4003|1|192.168.1.22|34141|192.168.1.7|80|20160118:004139343
4003|1|192.168.1.22|31133|192.168.1.7|80|20160118:004310326
4003|1|192.168.1.22|37908|192.168.1.7|80|20160118:004357063
4003|1|192.168.1.22|32727|192.168.1.7|80|20160118:004535407
4003|1|192.168.1.22|38813|192.168.1.7|80|20160118:004607530
4003|1|192.168.1.22|36204|192.168.1.7|80|20160118:004651100
4003|1|192.168.1.22|34439|192.168.1.7|80|20160118:004827239
4003|1|192.168.1.22|38710|192.168.1.7|80|20160118:004832432
4003|1|192.168.1.22|34683|192.168.1.7|80|20160118:004833901
4003|1|192.168.1.22|34383|192.168.1.7|80|20160118:004904836
4003|1|192.168.1.22|38234|192.168.1.7|80|20160118:004927467
4003|1|192.168.1.22|32888|192.168.1.7|80|20160118:005022670
4003|1|192.168.1.22|32979|192.168.1.7|80|20160118:005036211
4003|1|192.168.1.22|34245|192.168.1.7|80|20160118:005037661
4003|1|192.168.1.22|36292|192.168.1.7|80|20160118:005040369
4003|1|192.168.1.22|32260|192.168.1.7|80|20160118:005218894
4003|1|192.168.1.22|32747|192.168.1.7|80|20160118:005325528
4003|1|192.168.1.22|35697|192.168.1.7|80|20160118:005331408
4003|1|192.168.1.22|33426|192.168.1.7|80|20160118:005556372
4003|1|192.168.1.22|31247|192.168.1.7|80|20160118:005612105
4003|1|192.168.1.22|32832|192.168.1.7|80|20160118:005629718
4003|1|192.168.1.22|38178|192.168.1.7|80|20160118:005829350
4003|1|192.168.1.22|38453|192.168.1.7|80|20160118:005934705
4003|1|192.168.1.22|33065|192.168.1.7|80|20160118:010107221
4003|1|192.168.1.22|37242|192.168.1.7|80|20160118:010117534
4003|1|192.168.1.22|39258|192.168.1.7|80|20160118:010131343
4003|1|192.168.1.22|39965|192.168.1.7|80|20160118:010204573
4003|1|192.168.1.22|34608|192.168.1.7|80|20160118:010206415
4003|1|192.168.1.22|30754|192.168.1.7|80|20160118:010310483
4003|1|192.168.1.22|38730|192.168.1.7|80|20160118:010322914
4003|1|192.168.1.22|30412|192.168.1.7|80|20160118:010323139
4003|1|192.168.1.22|36725|192.168.1.7|80|20160118:010335300
4003|1|192.168.1.22|33709|192.168.1.7|80|20160118:010344846
4003|1|192.168.1.22|31537|192.168.1.7|80|20160118:010506751
4003|1|192.168.1.22|30973|192.168.1.7|80|20160118:010533281
4003|1|192.168.1.22|35197|192.168.1.7|80|20160118:010554905
4003|1|192.168.1.22|37364|192.168.1.7|80|20160118:010813504
4003|1|192.168.1.22|31065|192.168.1.7|80|20160118:010833838
4003|1|192.168.1.22|38500|192.168.1.7|80|20160118:010925046
4003|1|192.168.1.22|38363|192.168.1.7|80|20160118:010939181
4003|1|192.168.1.22|34092|192.168.1.7|80|20160118:011120573
4003|1|192.168.1.22|38083|192.168.1.7|80|20160118:011146060
4003|1|192.168.1.22|35431|192.168.1.7|80|20160118:011201724
4003|1|192.168.1.22|32075|192.168.1.7|80|20160118:011250164
4003|1|192.168.1.22|38167|192.168.1.7|80|20160118:011341785
4003|1|192.168.1.22|39283|192.168.1.7|80|20160118:011350185
4003|1|192.168.1.22|31673|192.168.1.7|80|20160118:011354768
4003|1|192.168.1.22|30442|192.168.1.7|80|20160118:011517778
4003|1|192.168.1.22|34401|192.168.1.7|80|20160118:011548333
4003|1|192.168.1.22|38756|192.168.1.7|80|20160118:011626636
4003|1|192.168.1.22|37344|192.168.1.7|80|20160118:011717149
4003|1|192.168.1.22|38498|192.168.1.7|80|20160118:011719431
4003|1|192.168.1.22|39995|192.168.1.7|80|20160118:011756243
4003|1|192.168.1.22|39944|192.168.1.7|80|20160118:011919764
4003|1|192.168.1.22|30154|192.168.1.7|80|20160118:011930727
4003|1|192.168.1.22|39269|192.168.1.7|80|20160118:011957638
4003|1|192.168.1.22|35348|192.168.1.7|80|20160118:012048602
4003|1|192.168.1.22|38117|192.168.1.7|80|20160118:012057219
4003|1|192.168.1.22|31441|192.168.1.7|80|20160118:012103625
4003|1|192.168.1.22|34201|192.168.1.7|80|20160118:012137067
4003|1|192.168.1.22|30336|192.168.1.7|80|20160118:012147994
4003|1|192.168.1.22|38557|192.168.1.7|80|20160118:012206769
4003|1|192.168.1.22|39697|192.168.1.7|80|20160118:012211660
4003|1|192.168.1.22|38461|192.168.1.7|80|20160118:012216995
4003|1|192.168.1.22|33756|192.168.1.7|80|20160118:012218385
4003|1|192.168.1.22|37810|192.168.1.7|80|20160118:012244428
4003|1|192.168.1.22|33761|192.168.1.7|80|20160118:012248372
4003|1|192.168.1.22|36945|192.168.1.7|80|20160118:012407682
4003|1|192.168.1.22|39051|192.168.1.7|80|20160118:012454307
4003|1|192.168.1.22|31416|192.168.1.7|80|20160118:012711993
4003|1|192.168.1.22|35493|192.168.1.7|80|20160118:012752300
4003|1|192.168.1.22|37549|192.168.1.7|80|20160118:012809682
4003|1|192.168.1.22|31432|192.168.1.7|80|20160118:012809986
4003|1|192.168.1.22|36918|192.168.1.7|80|20160118:013026704
4003|1|192.168.1.22|37062|192.168.1.7|80|20160118:013245754
4003|1|192.168.1.22|37429|192.168.1.7|80|20160118:013257391
4003|1|192.168.1.22|35596|192.168.1.7|80|20160118:013335809
4003|1|192.168.1.22|30241|192.168.1.7|80|20160118:013409821
4003|1|192.168.1.22|39025|192.168.1.7|80|20160118:013428827
4003|1|192.168.1.22|37523|192.168.1.7|80|20160118:013442680
4003|1|192.168.1.22|30507|192.168.1.7|80|20160118:013657616
4003|1|192.168.1.22|34833|192.168.1.7|80|20160118:013712781
4003|1|192.168.1.22|39793|192.168.1.7|80|20160118:013718841
4003|1|192.168.1.22|35744|192.168.1.7|80|20160118:013722122
4003|1|192.168.1.22|35002|192.168.1.7|80|20160118:013752362
4003|1|192.168.1.22|37622|192.168.1.7|80|20160118:013822919
4003|1|192.168.1.22|33551|192.168.1.7|80|20160118:013854017
4003|1|192.168.1.22|35139|192.168.1.7|80|20160118:013941699
4003|1|192.168.1.22|39808|192.168.1.7|80|20160118:014013932
4003|1|192.168.1.22|34290|192.168.1.7|80|20160118:014029501
4003|1|192.168.1.22|33069|192.168.1.7|80|20160118:014036615
4003|1|192.168.1.22|33149|192.168.1.7|80|20160118:014037807
4003|1|192.168.1.22|37685|192.168.1.7|80|20160118:014127814
4003|1|192.168.1.22|33884|192.168.1.7|80|20160118:014217468
4003|1|192.168.1.22|39065|192.168.1.7|80|20160118:014224567
4003|1|192.168.1.22|38173|192.168.1.7|80|20160118:014235017
4003|1|192.168.1.22|39206|192.168.1.7|80|20160118:014536635
4003|1|192.168.1.22|35320|192.168.1.7|80|20160118:014538809
4003|1|192.168.1.22|39721|192.168.1.7|80|20160118:014603967
4003|1|192.168.1.22|31830|192.168.1.7|80|20160118:014612058
4003|1|192.168.1.22|30591|192.168.1.7|80|20160118:014622201
4003|1|192.168.1.22|30463|192.168.1.7|80|20160118:014629304
4003|1|192.168.1.22|36830|192.168.1.7|80|20160118:014643413
4003|1|192.168.1.22|33092|192.168.1.7|80|20160118:014725911
4003|1|192.168.1.22|33106|192.168.1.7|80|20160118:014744291
4003|1|192.168.1.22|32807|192.168.1.7|80|20160118:014919956
4003|1|192.168.1.22|39019|192.168.1.7|80|20160118:014938598
4003|1|192.168.1.22|34601|192.168.1.7|80|20160118:014956084
4003|1|192.168.1.22|32739|192.168.1.7|80|20160118:015109136
4003|1|192.168.1.22|34231|192.168.1.7|80|20160118:015205581
4003|1|192.168.1.22|36681|192.168.1.7|80|20160118:015344728
4003|1|192.168.1.22|35052|192.168.1.7|80|20160118:015358586
4003|1|192.168.1.22|32862|192.168.1.7|80|20160118:015540220
4003|1|192.168.1.22|37521|192.168.1.7|80|20160118:015554136
4003|1|192.168.1.22|33792|192.168.1.7|80|20160118:015558515
4003|1|192.168.1.22|33111|192.168.1.7|80|20160118:015608993
4003|1|192.168.1.22|31089|192.168.1.7|80|20160118:015634605
4003|1|192.168.1.22|33715|192.168.1.7|80|20160118:015643011
4003|1|192.168.1.22|38505|192.168.1.7|80|20160118:015759602
4003|1|192.168.1.22|35619|192.168.1.7|80|20160118:015808923
4003|1|192.168.1.22|39677|192.168.1.7|80|20160118:015851117
4003|1|192.168.1.22|31546|192.168.1.7|80|20160118:015853569
4003|1|192.168.1.22|34495|192.168.1.7|80|20160118:020215790
4003|1|192.168.1.22|34604|192.168.1.7|80|20160118:020258178
4003|1|192.168.1.22|33232|192.168.1.7|80|20160118:020322792
4003|1|192.168.1.22|38801|192.168.1.7|80|20160118:020437130
4003|1|192.168.1.22|33509|192.168.1.7|80|20160118:020512140
4003|1|192.168.1.22|33950|192.168.1.7|80|20160118:020813474
4003|1|192.168.1.22|38676|192.168.1.7|80|20160118:020819667
4003|1|192.168.1.22|37278|192.168.1.7|80|20160118:020841715
4003|1|192.168.1.22|31065|192.168.1.7|80|20160118:020913413
4003|1|192.168.1.22|37192|192.168.1.7|80|20160118:020921184
4003|1|192.168.1.22|37408|192.168.1.7|80|20160118:021006646
4003|1|192.168.1.22|39827|192.168.1.7|80|20160118:021052317
4003|1|192.168.1.22|30785|192.168.1.7|80|20160118:021116877
4003|1|192.168.1.22|35040|192.168.1.7|80|20160118:021203087
4003|1|192.168.1.22|31433|192.168.1.7|80|20160118:021209776
4003|1|192.168.1.22|35615|192.168.1.7|80|20160118:021306099
4003|1|192.168.1.22|36178|192.168.1.7|80|20160118:021310380
4003|1|192.168.1.22|37297|192.168.1.7|80|20160118:021510509
4003|1|192.168.1.22|37423|192.168.1.7|80|20160118:021609574
4003|1|192.168.1.22|32687|192.168.1.7|80|20160118:021646613
4003|1|192.168.1.22|31458|192.168.1.7|80|20160118:021654268
4003|1|192.168.1.22|35635|192.168.1.7|80|20160118:021704328
4003|1|192.168.1.22|33629|192.168.1.7|80|20160118:021723495
4003|1|192.168.1.22|39394|192.168.1.7|80|20160118:021753377
4003|1|192.168.1.22|33585|192.168.1.7|80|20160118:021826454
4003|1|192.168.1.22|31310|192.168.1.7|80|20160118:021852329
4003|1|192.168.1.22|35424|192.168.1.7|80|20160118:021936175
4003|1|192.168.1.22|36325|192.168.1.7|80|20160118:021948770
4003|1|192.168.1.22|30350|192.168.1.7|80|20160118:021957669
4003|1|192.168.1.22|36641|192.168.1.7|80|20160118:022020658
4003|1|192.168.1.22|30685|192.168.1.7|80|20160118:022036808
4003|1|192.168.1.22|32914|192.168.1.7|80|20160118:022138972
4003|1|192.168.1.22|31149|192.168.1.7|80|20160118:022146273
4003|1|192.168.1.22|32453|192.168.1.7|80|20160118:022308749
4003|1|192.168.1.22|35491|192.168.1.7|80|20160118:022414097
4003|1|192.168.1.22|33588|192.168.1.7|80|20160118:022509972
4003|1|192.168.1.22|39584|192.168.1.7|80|20160118:022752300
4003|1|192.168.1.22|30019|192.168.1.7|80|20160118:022806032
4003|1|192.168.1.22|37963|192.168.1.7|80|20160118:022844447
4003|1|192.168.1.22|30167|192.168.1.7|80|20160118:023107607
4003|1|192.168.1.22|35712|192.168.1.7|80|20160118:023211394
4003|1|192.168.1.22|36823|192.168.1.7|80|20160118:023410818
4003|1|192.168.1.22|35206|192.168.1.7|80|20160118:023414315
4003|1|192.168.1.22|37525|192.168.1.7|80|20160118:023550561
4003|1|192.168.1.22|33466|192.168.1.7|80|20160118:023639472
4003|1|192.168.1.22|35110|192.168.1.7|80|20160118:023742925
4003|1|192.168.1.22|34692|192.168.1.7|80|20160118:023748121
4003|1|192.168.1.22|36351|192.168.1.7|80|20160118:023758756
4003|1|192.168.1.22|37870|192.168.1.7|80|20160118:023801943
4003|1|192.168.1.22|31709|192.168.1.7|80|20160118:023838822
4003|1|192.168.1.22|38129|192.168.1.7|80|20160118:023851829
4003|1|192.168.1.22|36827|192.168.1.7|80|20160118:023920910
4003|1|192.168.1.22|39926|192.168.1.7|80|20160118:023956436
4003|1|192.168.1.22|32722|192.168.1.7|80|20160118:024015287
4003|1|192.168.1.22|30207|192.168.1.7|80|20160118:024044246
4003|1|192.168.1.22|38360|192.168.1.7|80|20160118:024103492
4003|1|192.168.1.22|30755|192.168.1.7|80|20160118:024148389
4003|1|192.168.1.22|36177|192.168.1.7|80|20160118:024213068
4003|1|192.168.1.22|30370|192.168.1.7|80|20160118:024214326
4003|1|192.168.1.22|36614|192.168.1.7|80|20160118:024223300
4003|1|192.168.1.22|31872|192.168.1.7|80|20160118:024307894
4003|1|192.168.1.22|34349|192.168.1.7|80|20160118:024329259
4003|1|192.168.1.22|37960|192.168.1.7|80|20160118:024359053
4003|1|192.168.1.22|31707|192.168.1.7|80|20160118:024437383
4003|1|192.168.1.22|36827|192.168.1.7|80|20160118:024527984
4003|1|192.168.1.22|36129|192.168.1.7|80|20160118:024645939
4003|1|192.168.1.22|32358|192.168.1.7|80|20160118:024646545
4003|1|192.168.1.22|33237|192.168.1.7|80|20160118:024818285
4003|1|192.168.1.22|37528|192.168.1.7|80|20160118:024841923
4003|1|192.168.1.22|34233|192.168.1.7|80|20160118:024945075
4003|1|192.168.1.22|39621|192.168.1.7|80|20160118:025003525
4003|1|192.168.1.22|39323|192.168.1.7|80|20160118:025042729
4003|1|192.168.1.22|33200|192.168.1.7|80|20160118:025050871
4003|1|192.168.1.22|30849|192.168.1.7|80|20160118:025110348
4003|1|192.168.1.22|35704|192.168.1.7|80|20160118:025133067
4003|1|192.168.1.22|39314|192.168.1.7|80|20160118:025155476
4003|1|192.168.1.22|38160|192.168.1.7|80|20160118:025219324
4003|1|192.168.1.22|39648|192.168.1.7|80|20160118:025326853
4003|1|192.168.1.22|36719|192.168.1.7|80|20160118:025427676
4003|1|192.168.1.22|30418|192.168.1.7|80|20160118:025540884
4003|1|192.168.1.22|39142|192.168.1.7|80|20160118:025712844
4003|1|192.168.1.22|39180|192.168.1.7|80|20160118:025810475
4003|1|192.168.1.22|37634|192.168.1.7|80|20160118:025815839
4003|1|192.168.1.22|34391|192.168.1.7|80|20160118:025833033
4003|1|192.168.1.22|34884|192.168.1.7|80|20160118:025917276
4003|1|192.168.1.22|39907|192.168.1.7|80|20160118:030009544
4003|1|192.168.1.22|31005|192.168.1.7|80|20160118:030051321
4003|1|192.168.1.22|34358|192.168.1.7|80|20160118:030054769
4003|1|192.168.1.22|31149|192.168.1.7|80|20160118:030210537
4003|1|192.168.1.22|34006|192.168.1.7|80|20160118:030330582
4003|1|192.168.1.22|31081|192.168.1.7|80|20160118:030432346
4003|1|192.168.1.22|30181|192.168.1.7|80|20160118:030447074
4003|1|192.168.1.22|36136|192.168.1.7|80|20160118:030451267
4003|1|192.168.1.22|38053|192.168.1.7|80|20160118:030459240
4003|1|192.168.1.22|38236|192.168.1.7|80|20160118:030538849
4003|1|192.168.1.22|31932|192.168.1.7|80|20160118:030617187
4003|1|192.168.1.22|34488|192.168.1.7|80|20160118:030650301
4003|1|192.168.1.22|36508|192.168.1.7|80|20160118:030701632
4003|1|192.168.1.22|30310|192.168.1.7|80|20160118:030705531
4003|1|192.168.1.22|38266|192.168.1.7|80|20160118:030723493
4003|1|192.168.1.22|33464|192.168.1.7|80|20160118:030748945
4003|1|192.168.1.22|36658|192.168.1.7|80|20160118:030853974
4003|1|192.168.1.22|37255|192.168.1.7|80|20160118:030901404
4003|1|192.168.1.22|36684|192.168.1.7|80|20160118:030959808
4003|1|192.168.1.22|38799|192.168.1.7|80|20160118:031001396
4003|1|192.168.1.22|39031|192.168.1.7|80|20160118:031007893
4003|1|192.168.1.22|33330|192.168.1.7|80|20160118:031015967
4003|1|192.168.1.22|36929|192.168.1.7|80|20160118:031026364
4003|1|192.168.1.22|37108|192.168.1.7|80|20160118:031133941
4003|1|192.168.1.22|35239|192.168.1.7|80|20160118:031134312
4003|1|192.168.1.22|37515|192.168.1.7|80|20160118:031139136
4003|1|192.168.1.22|35663|192.168.1.7|80|20160118:031241325
4003|1|192.168.1.22|33429|192.168.1.7|80|20160118:031246173
4003|1|192.168.1.22|38213|192.168.1.7|80|20160118:031301893
4003|1|192.168.1.22|30015|192.168.1.7|80|20160118:031343181
4003|1|192.168.1.22|35435|192.168.1.7|80|20160118:031408245
4003|1|192.168.1.22|30771|192.168.1.7|80|20160118:031413192
4003|1|192.168.1.22|39707|192.168.1.7|80|20160118:031428819
4003|1|192.168.1.22|37022|192.168.1.7|80|20160118:031430663
4003|1|192.168.1.22|31244|192.168.1.7|80|20160118:031443598
4003|1|192.168.1.22|31108|192.168.1.7|80|20160118:031519044
4003|1|192.168.1.22|32254|192.168.1.7|80|20160118:031527580
4003|1|192.168.1.22|35470|192.168.1.7|80|20160118:031735742
4003|1|192.168.1.22|32481|192.168.1.7|80|20160118:031743745
4003|1|192.168.1.22|31194|192.168.1.7|80|20160118:031911005
4003|1|192.168.1.22|30248|192.168.1.7|80|20160118:031920235
4003|1|192.168.1.22|37435|192.168.1.7|80|20160118:031928043
4003|1|192.168.1.22|32371|192.168.1.7|80|20160118:031942478
4003|1|192.168.1.22|37492|192.168.1.7|80|20160118:031944289
4003|1|192.168.1.22|38662|192.168.1.7|80|20160118:032029264
4003|1|192.168.1.22|32515|192.168.1.7|80|20160118:032051319
4003|1|192.168.1.22|38869|192.168.1.7|80|20160118:032113466
4003|1|192.168.1.22|39733|192.168.1.7|80|20160118:032315865
4003|1|192.168.1.22|39349|192.168.1.7|80|20160118:032347144
4003|1|192.168.1.22|32784|192.168.1.7|80|20160118:032418226
4003|1|192.168.1.22|36545|192.168.1.7|80|20160118:032422680
4003|1|192.168.1.22|39918|192.168.1.7|80|20160118:032436028
4003|1|192.168.1.22|35190|192.168.1.7|80|20160118:032639296
4003|1|192.168.1.22|31696|192.168.1.7|80|20160118:032726595
4003|1|192.168.1.22|38596|192.168.1.7|80|20160118:032728964
4003|1|192.168.1.22|37297|192.168.1.7|80|20160118:032812203
4003|1|192.168.1.22|35781|192.168.1.7|80|20160118:032814730
4003|1|192.168.1.22|33802|192.168.1.7|80|20160118:032835727
4003|1|192.168.1.22|38972|192.168.1.7|80|20160118:032915084
4003|1|192.168.1.22|31393|192.168.1.7|80|20160118:032939781
4003|1|192.168.1.22|34520|192.168.1.7|80|20160118:033016407
4003|1|192.168.1.22|37184|192.168.1.7|80|20160118:033031440
4003|1|192.168.1.22|34571|192.168.1.7|80|20160118:033038375
4003|1|192.168.1.22|38936|192.168.1.7|80|20160118:033112674
4003|1|192.168.1.22|35230|192.168.1.7|80|20160118:033145918
4003|1|192.168.1.22|37297|192.168.1.7|80|20160118:033147860
4003|1|192.168.1.22|39447|192.168.1.7|80|20160118:033210345
4003|1|192.168.1.22|39376|192.168.1.7|80|20160118:033406132
4003|1|192.168.1.22|30827|192.168.1.7|80|20160118:033409613
4003|1|192.168.1.22|31862|192.168.1.7|80|20160118:033529057
4003|1|192.168.1.22|37498|192.168.1.7|80|20160118:033532533
4003|1|192.168.1.22|30185|192.168.1.7|80|20160118:033539623
4003|1|192.168.1.22|32808|192.168.1.7|80|20160118:033613549
4003|1|192.168.1.22|39186|192.168.1.7|80|20160118:033639970
4003|1|192.168.1.22|32676|192.168.1.7|80|20160118:033640597
4003|1|192.168.1.22|36215|192.168.1.7|80|20160118:033723470
4003|1|192.168.1.22|35791|192.168.1.7|80|20160118:033727874
4003|1|192.168.1.22|36923|192.168.1.7|80|20160118:033731944
4003|1|192.168.1.22|39415|192.168.1.7|80|20160118:033801363
4003|1|192.168.1.22|35816|192.168.1.7|80|20160118:033938461
4003|1|192.168.1.22|31278|192.168.1.7|80|20160118:033944982
4003|1|192.168.1.22|31122|192.168.1.7|80|20160118:034036604
4003|1|192.168.1.22|37612|192.168.1.7|80|20160118:034419576
4003|1|192.168.1.22|37725|192.168.1.7|80|20160118:034453538
4003|1|192.168.1.22|33097|192.168.1.7|80|20160118:034456790
4003|1|192.168.1.22|35775|192.168.1.7|80|20160118:034617250
4003|1|192.168.1.22|39430|192.168.1.7|80|20160118:034728055
4003|1|192.168.1.22|38860|192.168.1.7|80|20160118:034737544
4003|1|192.168.1.22|37846|192.168.1.7|80|20160118:034802059
4003|1|192.168.1.22|35875|192.168.1.7|80|20160118:034952400
4003|1|192.168.1.22|36289|192.168.1.7|80|20160118:035047507
4003|1|192.168.1.22|39465|192.168.1.7|80|20160118:035049264
4003|1|192.168.1.22|39564|192.168.1.7|80|20160118:035049825
4003|1|192.168.1.22|33545|192.168.1.7|80|20160118:035201560
4003|1|192.168.1.22|39033|192.168.1.7|80|20160118:035243623
4003|1|192.168.1.22|39030|192.168.1.7|80|20160118:035317321
4003|1|192.168.1.22|32878|192.168.1.7|80|20160118:035333186
4003|1|192.168.1.22|38328|192.168.1.7|80|20160118:035415718
4003|1|192.168.1.22|38226|192.168.1.7|80|20160118:035436172
4003|1|192.168.1.22|34543|192.168.1.7|80|20160118:035446636
4003|1|192.168.1.22|39864|192.168.1.7|80|20160118:035559583
4003|1|192.168.1.22|34642|192.168.1.7|80|20160118:035600425
4003|1|192.168.1.22|35849|192.168.1.7|80|20160118:035732683
4003|1|192.168.1.22|34191|192.168.1.7|80|20160118:035736464
4003|1|192.168.1.22|30291|192.168.1.7|80|20160118:035744753
4003|1|192.168.1.22|30169|192.168.1.7|80|20160118:035900087
4003|1|192.168.1.22|30015|192.168.1.7|80|20160118:035953661
4003|1|192.168.1.22|36141|192.168.1.7|80|20160118:040029744
4003|1|192.168.1.22|37453|192.168.1.7|80|20160118:040105528
4003|1|192.168.1.22|35144|192.168.1.7|80|20160118:040134054
4003|1|192.168.1.22|38254|192.168.1.7|80|20160118:040149504
4003|1|192.168.1.22|34238|192.168.1.7|80|20160118:040151680
4003|1|192.168.1.22|37812|192.168.1.7|80|20160118:040157049
4003|1|192.168.1.22|32398|192.168.1.7|80|20160118:040232286
4003|1|192.168.1.22|38930|192.168.1.7|80|20160118:040233703
4003|1|192.168.1.22|35969|192.168.1.7|80|20160118:040328111
4003|1|192.168.1.22|31047|192.168.1.7|80|20160118:040337454
4003|1|192.168.1.22|33690|192.168.1.7|80|20160118:040414190
4003|1|192.168.1.22|30845|192.168.1.7|80|20160118:040451700
4003|1|192.168.1.22|30618|192.168.1.7|80|20160118:040453367
4003|1|192.168.1.22|34319|192.168.1.7|80|20160118:040459463
4003|1|192.168.1.22|30314|192.168.1.7|80|20160118:040513306
